STRUCTURE_ID,MolWt,EXACT_MASS,logP,MW,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,MolWt,ExactMolWt,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,TPSA,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount
EPYRB21-049,282.387,282.2,3.201,282.4,0,3,29.27,0.08333,2,282.387,282.1732133,0.844428821,260.211,3.46302,82.192,0.5,110,0.208022994,-0.444630633,29.27,1.19047619,1.454293669,638.1728129,-1.61,144188.8158,4.988248207,125.535125,5.760247419,4.899909731,0,0,22.97340106,34.87946278,5.606693405,0.444050217,5.414990469,34.14935653,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-050,282.391,282.2,2.416,282.4,0,4,33.95,0.08333,2,282.391,282.1844467,0.847304808,260.215,2.2951,81.955,0.529411765,110,0.096660733,-0.297317434,33.95,1.142857143,1.454293669,637.7445946,-1.68,144188.8158,4.950069074,125.3164827,0,4.899909731,0,7.047671983,32.98329238,30.46231185,4.39363024,0.453829129,5.414990469,39.36274162,21,0,4,1,1,2,1,1,2,4,0,4,2,0,1,1,4
EPYRB21-051,282.387,282.2,3.201,282.4,0,3,29.27,0.08333,2,282.387,282.1732133,0.844428821,260.211,3.46302,82.192,0.5,110,0.19061316,-0.448975102,29.27,1.19047619,1.454293669,638.1728129,-1.61,144188.8158,4.988248207,125.535125,6.263162996,4.899909731,0,0,22.97340106,34.94578221,5.308027765,0.451224962,5.414990469,34.14935653,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-052,363.53,363.2,4.114,363.5,0,3,21.06,0.1,3,363.53,363.1769188,0.676459672,338.33,4.6286,107.473,0.409090909,134,0.102220442,-0.298201235,21.06,1.038461538,1.252028475,914.8776315,-1.91,2278331.848,6.360005821,158.8258387,5.693927995,9.581712666,11.33678588,7.047671983,27.76990729,48.66141305,4.52402439,0.459982185,5.414990469,52.46316102,26,0,3,1,1,2,1,2,3,4,0,4,3,0,1,1,5
EPYRB21-053,360.526,360.2,4.031,360.5,0,2,16.13,0.1,3,360.526,360.1660198,0.630747682,336.334,5.2901,108.502,0.347826087,132,0.036113198,-0.298201243,16.13,0.961538462,1.254382031,891.3359919,-1.97,2575751.153,6.639263393,159.0733111,0,9.883888252,11.33678588,0,22.97340106,60.92462369,4.241318064,0.461717722,5.414990469,52.34845773,26,0,2,1,1,2,1,2,3,3,0,3,3,0,1,1,5
EPYRB21-054,282.387,282.2,3.201,282.4,0,3,29.27,0.08333,2,282.387,282.1732133,0.844428821,260.211,3.46302,82.192,0.5,110,0.190783348,-0.444682439,29.27,1.19047619,1.454293669,638.1728129,-1.61,144188.8158,4.988248207,125.535125,5.760247419,4.899909731,0,0,22.97340106,34.87946278,5.606693405,0.448833381,5.414990469,34.14935653,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-055,282.391,282.2,2.416,282.4,0,4,33.95,0.08333,2,282.391,282.1844467,0.847304808,260.215,2.2951,81.955,0.529411765,110,0.164034144,-0.29581532,33.95,1.142857143,1.454293669,637.7445946,-1.68,144188.8158,4.950069074,125.3480292,6.327320075,9.581712666,0,7.047671983,32.75388581,30.59278835,4.39363024,0.449045966,5.414990469,39.24803833,21,0,4,1,1,2,1,1,2,4,0,4,2,0,1,1,4
EPYRB21-056,282.387,282.2,3.201,282.4,0,3,29.27,0.08333,2,282.387,282.1732133,0.844428821,260.211,3.46302,82.192,0.5,110,0.20788601,-0.447311976,29.27,1.19047619,1.454293669,638.1728129,-1.61,144188.8158,4.988248207,125.535125,6.263162996,4.899909731,0,0,22.97340106,34.94578221,5.487480442,0.444050217,5.414990469,34.14935653,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-057,367.558,367.2,4.141,367.5,0,2,12.47,0.1,3,367.558,367.1969855,0.746238857,338.326,5.1221,108.065,0.565217391,138,0.04716794,-0.381405246,12.47,1,1.211539797,753.0732406,-1.16,2575751.153,7.104198677,160.7289935,0,4.899909731,11.33678588,0,31.20318647,36.39820241,5.516722026,0.481945207,5.414990469,41.29811214,26,0,2,1,2,3,1,1,2,3,0,3,3,0,2,2,5
EPYRB21-058,295.43,295.2,3.232,295.4,0,3,21.06,0.12,3,295.43,295.2048478,0.865298943,270.23,3.383,88.853,0.526315789,116,0.052373045,-0.297464426,21.06,1.090909091,1.453117611,650.2048366,-1.61,258665.4529,5.544685479,132.4933233,0,9.581712666,0,0,27.76990729,36.52867891,4.390863626,0.470331042,5.414990469,51.93596702,22,0,3,1,1,2,1,1,2,3,0,3,3,0,1,1,4
EPYRB21-059,311.856,311.1,4.338,311.8,0,1,3.24,0.08,2,311.856,311.1440774,0.768295286,289.68,4.82,92.404,0.4,114,0.040569983,-0.29901946,3.24,0.909090909,1.439134038,653.6623912,-1.31,219857.5514,5.715519611,137.4594718,0,4.899909731,11.60093989,0,17.98942254,48.53093655,5.970624176,0.465366407,5.414990469,41.29811214,22,0,1,1,1,2,2,0,2,1,0,2,2,0,1,1,4
EPYRB21-060,311.856,311.1,4.338,311.8,0,1,3.24,0.08,2,311.856,311.1440774,0.768295286,289.68,4.82,92.404,0.4,114,0.045052754,-0.298964337,3.24,0.909090909,1.465904217,670.9123912,-1.31,224019.7951,5.715519611,137.4594718,0,4.899909731,11.60093989,0,17.98942254,48.53093655,6.304345662,0.451960152,5.414990469,41.29811214,22,0,1,1,1,2,2,0,2,1,0,2,2,0,1,1,4
EPYRB21-061,308.425,308.2,2.803,308.4,0,3,25.24,0.07692,2,308.425,308.1888634,0.852197908,284.233,2.8653,92.635,0.45,120,0.24999655,-0.314414094,25.24,1,1.480034571,769.2062957,-1.87,330178.5275,5.643360471,137.1122893,0,9.694446915,0,7.047671983,22.55652219,47.25910666,11.76723669,0.083981479,5.414990469,35.23174507,23,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-062,302.421,302.2,3.518,302.4,0,2,27.03,0.1154,3,302.421,302.1782987,0.836933686,280.245,4.03828,92.109,0.380952381,116,0.099120146,-0.299018704,27.03,1,1.448192587,748.432041,-2.11,376711.3471,5.830378642,137.9137274,0,4.899909731,0,0,17.98942254,48.53093655,9.036663257,0.432138527,5.414990469,41.30096639,23,0,2,1,1,2,2,0,2,2,0,2,2,0,1,1,4
EPYRB21-063,291.438,291.2,4.225,291.4,0,1,3.24,0.08,2,291.438,291.1986998,0.788554283,266.238,4.47502,92.131,0.428571429,114,0.023587459,-0.299009145,3.24,0.909090909,1.465904217,665.1122873,-1.6,224019.7951,5.550351541,133.5211477,0,4.899909731,0,0,17.98942254,48.53093655,2.647337963,0.484946263,5.414990469,60.35458348,22,0,1,1,1,2,2,0,2,1,0,1,2,0,1,1,4
EPYRB21-064,295.401,295.2,3.91,295.4,0,1,3.24,0.08,2,295.401,295.1736279,0.797937629,273.225,4.3057,87.352,0.4,114,0.127199502,-0.298910184,3.24,0.909090909,1.465904217,670.9123912,-1.67,224019.7951,5.510730558,131.321741,5.817220841,4.899909731,0,0,17.98942254,48.53093655,13.80944945,-0.075001162,5.414990469,29.165378,22,0,1,1,1,2,2,0,2,1,0,2,2,0,1,1,4
EPYRB21-065,302.421,302.2,3.518,302.4,0,2,27.03,0.1154,3,302.421,302.1782987,0.836933686,280.245,4.03828,92.109,0.380952381,116,0.099452725,-0.298972014,27.03,0.956521739,1.473044522,748.432041,-2.11,385587.8719,5.830378642,137.9137274,0,4.899909731,0,0,17.98942254,48.53093655,9.256095616,0.418491788,5.414990469,41.30096639,23,0,2,1,1,2,2,0,2,2,0,2,2,0,1,1,4
EPYRB21-066,291.438,291.2,4.225,291.4,0,1,3.24,0.08,2,291.438,291.1986998,0.788554283,266.238,4.47502,92.131,0.428571429,114,0.023325035,-0.299019472,3.24,0.909090909,1.439134038,647.8622873,-1.6,219857.5514,5.550351541,133.5211477,0,4.899909731,0,0,17.98942254,48.53093655,2.635763889,0.486477518,5.414990469,60.35458348,22,0,1,1,1,2,2,0,2,1,0,1,2,0,1,1,4
EPYRB21-067,295.401,295.2,3.91,295.4,0,1,3.24,0.08,2,295.401,295.1736279,0.797937629,273.225,4.3057,87.352,0.4,114,0.122728866,-0.299019446,3.24,0.909090909,1.439134038,653.6623912,-1.67,219857.5514,5.510730558,131.321741,5.817220841,4.899909731,0,0,17.98942254,48.53093655,12.99258917,-0.149157673,5.414990469,29.165378,22,0,1,1,1,2,2,0,2,1,0,2,2,0,1,1,4
EPYRB21-068,307.437,307.2,3.599,307.4,0,2,12.47,0.1154,3,307.437,307.1936144,0.843414244,282.237,4.1752,93.946,0.428571429,120,0.118379389,-0.496768205,12.47,0.956521739,1.413400858,668.4958545,-1.8,381617.0687,6.009917355,138.6346929,5.749511833,4.899909731,0,0,25.09922008,48.53093655,5.242172535,0.465279171,5.414990469,53.43084628,23,0,2,1,1,2,2,0,2,2,0,2,3,0,1,1,4
EPYRB21-069,291.438,291.2,4.225,291.4,0,1,3.24,0.08,2,291.438,291.1986998,0.788554283,266.238,4.47502,92.131,0.428571429,114,0.023334649,-0.2990193,3.24,0.954545455,1.452024926,665.1122873,-1.6,214168.5436,5.550351541,133.5211477,0,4.899909731,0,0,17.98942254,48.53093655,2.639837963,0.485811366,5.414990469,60.35458348,22,0,1,1,1,2,2,0,2,1,0,1,2,0,1,1,4
EPYRB21-070,308.425,308.2,2.803,308.4,0,3,25.24,0.07692,2,308.425,308.1888634,0.852197908,284.233,2.8653,92.635,0.45,120,0.2542781,-0.318330222,25.24,1.043478261,1.480429088,769.2062957,-1.87,330178.5275,5.643360471,137.1122893,0,9.694446915,0,7.047671983,22.55652219,47.38958317,12.19206562,0.137961801,5.414990469,29.165378,23,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-071,295.43,295.2,3.232,295.4,0,3,21.06,0.12,3,295.43,295.2048478,0.865298943,270.23,3.383,88.853,0.526315789,116,0.094938072,-0.337430467,21.06,1.136363636,1.427139691,650.2048366,-1.61,254390.4716,5.544685479,132.5248697,0,4.899909731,0,0,27.54050071,36.78963192,4.52738024,0.468126968,5.414990469,51.83703694,22,0,3,1,1,2,1,1,2,3,0,3,3,0,1,1,4
EPYRB21-072,295.43,295.2,3.232,295.4,0,3,21.06,0.12,3,295.43,295.2048478,0.865298943,270.23,3.383,88.853,0.526315789,116,0.07642596,-0.297379366,21.06,1.090909091,1.427139691,650.2048366,-1.61,254390.4716,5.544685479,132.4933233,0,9.581712666,0,0,27.76990729,36.52867891,4.622796907,0.468126968,5.414990469,53.45100765,22,0,3,1,1,2,1,1,2,3,0,3,3,0,1,1,4
EPYRB21-073,293.414,293.2,3.469,293.4,0,3,29.02,0.08,2,293.414,293.1891977,0.85075518,270.23,3.26502,87.721,0.473684211,114,0.115473252,-0.297447727,29.02,1.090909091,1.452024926,671.8854429,-1.74,214168.5436,5.471206566,131.9604437,6.327320075,4.899909731,0,0,27.95737958,36.65915542,4.405852463,0.453057524,5.414990469,45.19970212,22,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-074,309.413,309.2,3.009,309.4,0,4,38.25,0.1154,3,309.413,309.1841124,0.873520702,286.229,2.9652,89.536,0.473684211,120,0.315808668,-0.466779457,38.25,1.130434783,1.435689261,692.5190101,-1.94,376711.3471,5.928610212,137.0739889,0,4.899909731,0,0,35.06717713,36.52867891,5.118474417,0.427039005,11.42545531,39.13333505,23,0,4,1,1,2,1,1,2,4,0,4,3,0,1,1,4
EPYRB21-075,308.425,308.2,2.7,308.4,0,3,25.36,0.1154,3,308.425,308.1888634,0.866549451,284.233,3.5702,91.741,0.45,120,0.121762328,-0.496639276,25.36,1.130434783,1.435689261,689.5459585,-1.87,376711.3471,5.969217662,137.8543409,5.749511833,9.883888252,0,0,30.0831986,42.59504598,5.300696639,0.439384684,5.414990469,40.21572359,23,0,3,1,1,2,1,1,2,3,0,3,3,0,1,1,4
EPYRB21-076,292.382,292.2,2.998,292.4,0,3,40.17,0.12,3,292.382,292.1575633,0.848278726,272.222,3.63128,84.375,0.421052632,112,0.203220833,-0.449236831,40.17,1.090909091,1.440312879,717.0315684,-2.05,254390.4716,5.297348717,130.7080567,11.82946873,4.899909731,0,0,17.98942254,40.81535335,8.831802146,0.410370368,11.17523789,35.23459932,22,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB21-077,294.398,294.2,2.543,294.4,1,3,36.36,0.08,2,294.398,294.1732133,0.923266314,272.222,3.2672,86.8538,0.421052632,114,0.210487747,-0.493260878,36.36,1.090909091,1.452024926,674.6403304,-1.87,214168.5436,5.398063657,131.1700873,0,4.899909731,0,0,28.07992846,42.59504598,9.489614134,0.121018516,5.414990469,34.14935653,22,1,3,1,1,2,1,1,2,3,1,3,2,0,1,1,4
EPYRB21-078,309.438,309.1,2.922,309.4,0,3,39.92,0.12,3,309.438,309.1299686,0.852240647,290.286,3.49478,87.781,0.444444444,112,0.194113078,-0.298140476,39.92,1.227272727,1.440312879,719.9286536,-1.7,254390.4716,5.493779803,134.7737387,6.069221313,4.899909731,11.33678588,0,22.97340106,30.46231185,8.873468812,0.429174147,10.42261417,40.21857784,22,0,3,1,1,2,1,1,2,4,0,4,2,0,1,1,4
EPYRB21-079,302.421,302.2,3.518,302.4,0,2,27.03,0.1154,3,302.421,302.1782987,0.836933686,280.245,4.03828,92.109,0.380952381,116,0.099109192,-0.299019462,27.03,0.956521739,1.425318733,731.182041,-2.11,381617.0687,5.830378642,137.9137274,0,4.899909731,0,0,17.98942254,48.53093655,8.887429477,0.44222132,5.414990469,47.36733345,23,0,2,1,1,2,2,0,2,2,0,2,2,0,1,1,4
EPYRB21-080,294.398,294.2,2.543,294.4,1,3,36.36,0.08,2,294.398,294.1732133,0.923266314,272.222,3.2672,86.8538,0.421052632,114,0.210177155,-0.493268216,36.36,1.045454545,1.439134038,657.3903304,-1.87,219857.5514,5.398063657,131.1700873,0,4.899909731,0,0,28.07992846,42.59504598,9.270181775,0.100842327,5.414990469,34.14935653,22,1,3,1,1,2,1,1,2,3,1,3,2,0,1,1,4
EPYRB21-081,292.426,292.2,3.271,292.4,0,2,16.13,0.08,2,292.426,292.1939488,0.835060035,268.234,3.87002,89.926,0.45,114,0.054664814,-0.297449921,16.13,1,1.452024926,668.9123912,-1.67,214168.5436,5.510730558,132.7407957,0,9.883888252,0,0,22.97340106,42.46456948,4.650574685,0.465403203,5.414990469,59.27219493,22,0,2,1,1,2,1,1,2,2,0,2,2,0,1,1,4
EPYRB21-082,307.437,307.2,3.599,307.4,0,2,12.47,0.1154,3,307.437,307.1936144,0.843414244,282.237,4.1752,93.946,0.428571429,120,0.11868241,-0.496757087,12.47,1,1.435689261,685.7458545,-1.8,376711.3471,6.009917355,138.6346929,5.749511833,4.899909731,0,0,25.09922008,48.53093655,5.340696639,0.459792848,5.414990469,47.36447921,23,0,2,1,1,2,2,0,2,2,0,2,3,0,1,1,4
EPYRB21-083,311.856,311.1,4.338,311.8,0,1,3.24,0.08,2,311.856,311.1440774,0.768295286,289.68,4.82,92.404,0.4,114,0.040871858,-0.299018567,3.24,0.954545455,1.452024926,670.9123912,-1.31,214168.5436,5.715519611,137.4594718,0,4.899909731,11.60093989,0,17.98942254,48.53093655,6.098703632,0.459748266,5.414990469,47.36447921,22,0,1,1,1,2,2,0,2,1,0,2,2,0,1,1,4
EPYRB21-084,308.469,308.2,4.001,308.5,0,2,8.17,0.1154,3,308.469,308.2252489,0.807390705,280.245,4.549,95.769,0.523809524,122,0.027381306,-0.351477857,8.17,1.043478261,1.414910615,674.654946,-1.54,361334.1498,5.828515726,139.6701639,0,4.899909731,0,0,22.55652219,42.72552249,2.645023148,0.483092745,11.4568313,66.04000626,23,0,2,1,1,2,1,1,2,2,0,2,3,0,1,1,4
EPYRB21-085,307.437,307.2,3.615,307.4,0,2,12.47,0.1154,3,307.437,307.1936144,0.843414244,282.237,4.1752,93.946,0.428571429,120,0.122852983,-0.49642593,12.47,0.956521739,1.459852352,685.7458545,-1.8,385587.8719,6.009917355,138.6346929,5.749511833,4.899909731,0,0,25.09922008,48.53093655,5.499972209,0.452249504,5.414990469,47.36447921,23,0,2,1,1,2,2,0,2,2,0,2,3,0,1,1,4
EPYRB21-086,295.401,295.2,3.91,295.4,0,1,3.24,0.08,2,295.401,295.1736279,0.797937629,273.225,4.3057,87.352,0.4,114,0.123031239,-0.299017668,3.24,0.954545455,1.452024926,670.9123912,-1.67,214168.5436,5.510730558,131.321741,5.817220841,4.899909731,0,0,17.98942254,48.53093655,13.30874813,-0.128981484,5.414990469,29.165378,22,0,1,1,1,2,2,0,2,1,0,2,2,0,1,1,4
EPYRB21-087,311.429,311.2,2.595,311.4,0,4,30.17,0.07692,2,311.429,311.1997624,0.85102492,286.229,2.2038,91.606,0.526315789,122,0.327350944,-0.301969317,30.17,1.086956522,1.477716863,778.1526802,-1.81,313141.3418,5.37568623,136.8963633,0,9.467009379,0,14.09534397,27.12362184,35.25684903,11.87973669,0.067777776,5.414990469,29.165378,23,0,4,1,1,2,1,1,2,4,0,4,2,0,1,1,4
EPYRB21-088,327.497,327.2,3.069,327.5,0,3,19.37,0.1154,3,327.497,327.1769188,0.856947929,302.297,3.6891,97.393,0.526315789,122,0.18451792,-0.354212232,19.37,1.173913043,1.414910615,683.4281016,-1.39,361334.1498,5.913351859,142.5059348,0,4.899909731,16.46834436,0,37.06874503,30.46231185,4.499659923,0.467846986,5.414990469,59.34145379,23,0,3,1,1,2,1,1,2,4,0,4,3,0,1,1,4
EPYRB21-089,328.481,328.2,2.886,328.5,1,3,36.36,0.1154,3,328.481,328.1609344,0.933629331,304.289,3.6764,93.6998,0.526315789,122,0.121172075,-0.386210372,36.36,1.260869565,1.414910615,686.1829892,-1.23,361334.1498,6.004302656,141.5403348,11.11159008,4.899909731,11.33678588,0,28.07992846,30.46231185,9.609579923,-0.450587413,5.414990469,34.14935653,23,1,3,1,1,2,1,1,2,4,1,4,3,0,1,1,4
EPYRB21-090,320.436,320.2,2.803,320.4,1,3,46.33,0.1111,3,320.436,320.1888634,0.943290459,296.244,3.2655,95.9119,0.380952381,124,0.248206181,-0.36559936,46.33,1.041666667,1.440227167,759.938991,-2.13,534113.6933,6.061385533,143.0225605,0,9.694446915,5.907179729,5.733667477,23.89660227,48.53093655,11.34064473,-0.349991006,10.97844196,35.23174507,24,2,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-091,320.436,320.2,2.803,320.4,1,3,46.33,0.1111,3,320.436,320.1888634,0.943290459,296.244,3.2655,95.9119,0.380952381,124,0.248195465,-0.365599509,46.33,1,1.409671648,742.688991,-2.13,538814.1748,6.061385533,143.0225605,0,9.694446915,5.907179729,5.733667477,23.89660227,48.53093655,11.15826291,-0.359849056,10.97844196,29.165378,24,2,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-092,320.436,320.2,2.803,320.4,1,3,46.33,0.1111,3,320.436,320.1888634,0.943290459,296.244,3.2655,95.9119,0.380952381,124,0.248526088,-0.365589953,46.33,1,1.473693695,759.938991,-2.13,542734.9134,6.061385533,143.0225605,0,9.694446915,5.907179729,5.733667477,23.89660227,48.53093655,11.60844039,-0.329814817,10.97844196,29.165378,24,2,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-093,334.463,334.2,3.165,334.5,1,3,32.34,0.1429,4,334.463,334.2045135,0.915384958,308.255,4.125,101.6977,0.409090909,130,0.220756192,-0.326030091,32.34,1.04,1.447150836,775.1016168,-2.13,844087.6285,6.642064229,149.5974741,0,9.694446915,11.594566,0,23.89660227,48.53093655,11.4195374,-0.006842858,5.414990469,46.61490075,25,1,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-094,334.463,334.2,3.14,334.5,1,3,32.34,0.1429,4,334.463,334.2045135,0.915384958,308.255,4.125,101.6977,0.409090909,130,0.220747564,-0.326327979,32.34,1.08,1.408967293,775.1016168,-2.13,814509.2879,6.642064229,149.5974741,0,9.694446915,11.594566,0,23.89660227,48.53093655,11.23715558,-0.016700908,5.414990469,46.61490075,25,1,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-095,334.463,334.2,2.821,334.5,1,3,32.34,0.1429,4,334.463,334.2045135,0.931242611,308.255,3.5262,100.7842,0.409090909,130,0.250530653,-0.355111974,32.34,1.08,1.426611859,775.1016168,-2.13,928351.9032,6.642064229,149.5974741,0,9.694446915,5.907179729,0,30.94427425,48.53093655,11.8198114,-0.012028043,5.414990469,40.54853368,25,1,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-096,334.463,334.2,3.14,334.5,1,3,32.34,0.1429,4,334.463,334.2045135,0.915384958,308.255,4.125,101.6977,0.409090909,130,0.220747406,-0.326338739,32.34,1.04,1.374191785,757.8516168,-2.13,831328.0843,6.642064229,149.5974741,0,9.694446915,11.594566,0,23.89660227,48.53093655,11.10620965,-0.022293182,5.414990469,46.61490075,25,1,3,1,1,2,2,0,2,2,1,3,3,0,1,1,4
EPYRB21-097,348.49,348.2,2.893,348.5,0,3,23.55,0.1379,4,348.49,348.2201635,0.840610656,320.266,3.8684,105.4115,0.434782609,136,0.252842842,-0.344770128,23.55,1.038461538,1.422963434,803.3600467,-2.13,1312135.452,6.88131216,156.1723877,0,9.694446915,5.907179729,0,42.89185597,48.53093655,12.18786695,0.07593492,5.414990469,41.29811214,26,0,3,1,1,2,2,0,2,2,0,3,3,0,1,1,4
EPYRB21-098,278.399,278.2,2.897,278.4,0,2,16.13,0.08333,2,278.399,278.1782987,0.834727787,256.223,3.5616,85.189,0.421052632,108,0.054343608,-0.29745014,16.13,0.952380952,1.458336558,612.4732971,-1.67,154069.3462,5.266816424,126.3758536,0,9.883888252,0,0,22.97340106,48.66141305,4.45613024,0.469454129,5.414990469,46.28209066,21,0,2,1,1,2,1,1,2,2,0,2,2,0,1,1,4
EPYRB21-099,278.399,278.2,2.897,278.4,0,2,16.13,0.08333,2,278.399,278.1782987,0.834727787,256.223,3.5616,85.189,0.421052632,108,0.027052572,-0.299017538,16.13,0.952380952,1.458336558,612.4732971,-1.67,154069.3462,5.266816424,126.3758536,0,9.883888252,0,0,22.97340106,48.79188955,4.102857584,0.477516613,5.414990469,46.28209066,21,0,2,1,1,2,1,1,2,2,0,2,2,0,1,1,4
EPYRB21-100,278.399,278.2,2.897,278.4,0,2,16.13,0.08333,2,278.399,278.1782987,0.834727787,256.223,3.5616,85.189,0.421052632,108,0.03124054,-0.298961245,16.13,1,1.458336558,612.4732971,-1.67,154069.3462,5.266816424,126.3758536,0,9.883888252,0,0,22.97340106,48.79188955,4.22419696,0.474237292,5.414990469,40.21572359,21,0,2,1,1,2,1,1,2,2,0,2,2,0,1,1,4
EPYRB29-001,279.387,279.2,3.09,279.4,0,3,29.02,0.08333,2,279.387,279.1735477,0.846064681,258.219,2.9566,82.984,0.444444444,108,0.05407603,-0.298959095,29.02,1,1.458336558,615.3703823,-1.74,154069.3462,5.227013597,125.5639551,0,4.899909731,0,0,28.18678616,42.72552249,3.97419696,0.461891613,5.414990469,45.42910869,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-002,279.387,279.2,3.09,279.4,0,3,29.02,0.08333,2,279.387,279.1735477,0.846064681,258.219,2.9566,82.984,0.444444444,108,0.072634517,-0.297389837,29.02,1.047619048,1.458336558,615.3703823,-1.74,154069.3462,5.227013597,125.5955016,0,14.86786677,0,0,27.95737958,42.85599899,4.39363024,0.453829129,5.414990469,39.13333505,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-003,279.387,279.2,3.09,279.4,0,3,29.02,0.08333,2,279.387,279.1735477,0.846064681,258.219,2.9566,82.984,0.444444444,108,0.114783613,-0.298902741,29.02,1,1.458336558,615.3703823,-1.74,154069.3462,5.227013597,125.5955016,6.327320075,4.899909731,0,0,27.95737958,42.98647549,4.113085849,0.458612292,5.414990469,39.13333505,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-004,279.387,279.2,3.09,279.4,0,3,29.02,0.08333,2,279.387,279.1735477,0.846064681,258.219,2.9566,82.984,0.444444444,108,0.077076464,-0.297379003,29.02,1,1.458336558,615.3703823,-1.74,154069.3462,5.227013597,125.5639551,0,4.899909731,0,0,28.18678616,42.59504598,4.20613024,0.453829129,5.414990469,45.42910869,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-005,281.399,281.2,3.674,281.4,0,2,16.38,0.08333,2,281.399,281.1779644,0.8248203,258.215,4.06802,84.397,0.473684211,110,0.117655798,-0.465021047,16.38,1.047619048,1.454293669,634.5208401,-1.54,144188.8158,5.026530269,126.315477,11.52049484,4.899909731,0,0,17.98942254,40.81535335,5.717804516,0.464458381,5.414990469,41.29811214,21,0,2,1,1,2,1,1,2,2,0,2,2,0,1,1,4
EPYRB29-006,281.403,281.2,2.918,281.4,0,3,21.06,0.08333,2,281.403,281.1891977,0.843733048,258.219,2.9001,84.16,0.5,110,0.094544632,-0.336553414,21.06,1.142857143,1.469373419,635.4179254,-1.61,148832.0192,4.988248207,126.1599276,0,4.899909731,0,7.047671983,27.54050071,36.78963192,4.22419696,0.471777801,5.414990469,45.76412816,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-007,281.403,281.2,2.918,281.4,0,3,21.06,0.08333,2,281.403,281.1891977,0.843733048,258.219,2.9001,84.16,0.5,110,0.122102629,-0.336931023,21.06,1.142857143,1.469373419,635.4179254,-1.61,148832.0192,4.988248207,126.1599276,5.824404498,4.899909731,0,7.047671983,27.54050071,36.65915542,4.45613024,0.466994638,5.414990469,45.76412816,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-008,281.403,281.2,2.918,281.4,0,3,21.06,0.08333,2,281.403,281.1891977,0.843733048,258.219,2.9001,84.16,0.5,110,0.052054065,-0.297464657,21.06,1.095238095,1.469373419,635.4179254,-1.61,148832.0192,4.988248207,126.1283812,0,9.581712666,0,7.047671983,27.76990729,36.52867891,4.272808071,0.471777801,5.414990469,40.33042688,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-009,282.387,282.2,3.201,282.4,0,3,29.27,0.08333,2,282.387,282.1732133,0.844428821,260.211,3.46302,82.192,0.5,110,0.128080772,-0.364165583,29.27,1.19047619,1.469373419,638.1728129,-1.61,148832.0192,4.988248207,125.4864813,6.263162996,4.899909731,0,0,23.1460858,35.05172621,5.049925913,0.455143022,5.414990469,34.32204126,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
EPYRB29-010,282.387,282.2,3.201,282.4,0,3,29.27,0.08333,2,282.387,282.1732133,0.844428821,260.211,3.46302,82.192,0.5,110,0.137621612,-0.361389724,29.27,1.19047619,1.469373419,638.1728129,-1.61,148832.0192,4.988248207,125.4864813,5.760247419,4.899909731,0,0,23.1460858,34.98540678,5.169138876,0.455143022,5.414990469,34.32204126,21,0,3,1,1,2,1,1,2,3,0,3,2,0,1,1,4
